id,name,totalExp,skills
3515bcd6-3696-4edc-80e4-a6cf9e6c1c49,"Ashlynn Hickle",12,"{Next.js,Tailwind,Redux}"
01d10ac5-2aba-4f79-8c18-92c9b0115a00,"Antonio Johnston Sr.",7,"{Tailwind,React,Redux}"
d04f6b82-1f6e-40b2-873b-8a47e469bbcc,"Athena Dibbert",1,"{Next.js,Redux,React}"
d14c77fb-2e68-450c-b9ea-903a3b444ae3,"Barney Labadie I",9,"{Redux,Tailwind,React}"
ec3358f8-807d-415a-9b17-705a12218034,"Gregg Willms",6,"{React,Redux,Next.js}"
31331986-baf2-4c48-a3ab-475b645af004,"Marques Bahringer",4,"{Next.js,Tailwind,Redux}"
6236353e-722f-477e-be3a-6ca9555929c7,"Amira Emard",6,"{Next.js,React,Redux}"
21498633-81c4-4f9e-a506-7ca7070976a6,"Anya Mertz",7,"{Tailwind,Redux,Next.js}"
45a00ae6-cbce-437a-b544-5e43b2fb2b94,"Amina Will",13,"{Redux,Next.js,React}"
5ef850bb-e5da-45c1-8e4e-9113aeee4e0e,"Reagan Wuckert",15,"{Tailwind,React,Redux}"
87eb49e3-22f8-47cf-ad15-8d9e1967f26e,"Marquise Herzog",13,"{Tailwind,React,Redux}"
5b20cb12-f9a4-4f75-9c4b-f735e7a75158,"Jeremiah Ruecker",3,"{Tailwind,React,Next.js}"
d14378c3-3343-4513-9370-2123e6ff0e0d,"Mr. Garry Ledner",10,"{React,Tailwind,Next.js}"
078067c0-8895-45ae-bc85-6b2f834e0af4,"Whitney Kunze",8,"{Tailwind,Next.js,Redux}"
f4f9297f-ca49-4e36-ab89-e5410c78ded1,"Dr. Marc Ryan",11,"{Next.js,Tailwind,React}"
b398b5b7-85a4-49f0-9329-2c9f5a641523,"Mr. Carolyne Smith",5,"{Next.js,Tailwind,Redux}"
1ff26065-32c2-415a-bcf0-9d324cceddbf,"Mrs. Kaylah Swift",5,"{React,Next.js,Tailwind}"
552895cb-969a-446f-80d8-d9dc50ae6a71,"Fernando Borer DVM",6,"{Tailwind,React,Next.js}"
df56c657-eb8e-4bfb-8f52-a96171ccf6c7,"Blake Weissnat",9,"{React,Next.js,Redux}"
b97b6f77-fb1b-46aa-a65d-f2f713ac5404,"Cecelia Goyette Sr.",13,"{Tailwind,Redux,Next.js}"
357d4c80-50fb-4be2-91e8-8c153195e505,"Dr. Thelma Dach",14,"{React,Redux,Tailwind}"
e9a66dd9-8860-48fd-8212-3d3deddf6083,"Joannie Barrows",13,"{Tailwind,Next.js,React}"
9d8316de-4bc0-44d5-88b7-ded0d6b05e03,"Dr. Annette Jast DVM",4,"{Next.js,React,Redux}"
73ff97f1-bef9-44f3-9b89-93c7b8721303,"Edward Kunde",2,"{Tailwind,Next.js,Redux}"
f2266f28-108f-4f03-8fe8-e735a54ab57a,"Essie Klein",5,"{Next.js,Redux,Tailwind}"
4be7171c-05f4-4f24-987a-988930026d47,"Valentina Ziemann",4,"{Redux,Next.js,Tailwind}"
7b3774eb-9626-4f02-842b-2f5c9d4e88da,"Amely Green",5,"{Redux,React,Tailwind}"
bb22b8da-b443-4880-869e-7beb2e0aa001,"Larry Runolfsson",9,"{Tailwind,Redux,React}"
e48ab0f7-6215-49ff-95ea-518105e59d6b,"Toby Blick",11,"{Redux,Next.js,Tailwind}"
9bf1ec6f-4c85-4446-bd2d-42954ba40bcd,"Deanna Kozey",1,"{Next.js,React,Redux}"
b3065708-2942-454c-998f-c9d86eb1f053,"Toni Crona",5,"{React,Redux,Next.js}"
e08a4345-f28a-4013-8d5a-a96df0a293d8,"Magdalena Boyle",9,"{Tailwind,React,Redux}"
a7883adf-e0cb-444c-85db-d62290f6c624,"Modesto Rice PhD",14,"{React,Redux,Tailwind}"
2e188537-71be-4db0-87fb-e087009c84d5,"Shanon Bode Sr.",15,"{React,Next.js,Tailwind}"
ecf3b2b7-e2c6-422e-9823-f31f612d072e,"Ally Shields",14,"{Next.js,Redux,Tailwind}"
730cf9a5-0e90-435e-8198-02498b31f1fc,"Terrell Waters",6,"{Tailwind,Next.js,Redux}"
bcfd4c54-af42-4b51-a331-0431ab6fa4ef,"Vallie Botsford",5,"{Tailwind,Redux,React}"
8ee63ce3-aa33-4213-a001-151d26381a4d,"Santos Emmerich",4,"{Tailwind,React,Redux}"
7ecc0edd-eded-4b21-9b06-9c7722ddb29e,"Darlene Metz IV",2,"{Next.js,Redux,React}"
9d0a1825-1857-4b34-aeeb-9df7aa0e480f,"Geoffrey Torp",14,"{Tailwind,Next.js,React}"
713c2d9e-c9d2-41e0-8300-40096c85d695,"Sue Leffler",3,"{Tailwind,Next.js,React}"
9b25ae94-0e04-4a91-bd3e-2e2b01212c07,"Emilio Reichel",1,"{Next.js,Tailwind,Redux}"
1fa7e1d5-f0f5-48c1-8867-780413704c2a,"Stephen Heathcote",14,"{Redux,React,Tailwind}"
e4940750-808a-4b79-a72c-af5a3cea0c2c,"Kenna Turcotte",13,"{Tailwind,Redux,React}"
6a6dba35-712f-4844-85ef-0866e44d2f69,"Amelia Wintheiser",6,"{Redux,React,Tailwind}"
e95bd539-e28b-4604-b591-6f895ebb728a,"Warren Stroman",13,"{Next.js,React,Tailwind}"
9cd0f81e-81b8-4e3d-b33f-46d4f190145f,"Angus McDermott",10,"{Next.js,React,Tailwind}"
38e7c659-db68-4c14-b40b-132cf18d1280,"Ms. Tina Hane PhD",9,"{React,Next.js,Tailwind}"
848f4e36-c7ad-4ab0-9670-126c79e12fe7,"Katrine Jast Jr.",15,"{Next.js,React,Redux}"
0a5277aa-4099-4f5f-ac41-7d6ae5ca86fd,"Cynthia Willms",9,"{Redux,React,Tailwind}"
08e6ba40-31a5-490f-bcb0-f12bed58d283,"Vesta Hermiston",8,"{Tailwind,Redux,React}"
bf7c25b0-c213-42f3-9164-af26c5dbef32,"Dean Considine",14,"{React,Tailwind,Next.js}"
a943700d-f052-41cd-903f-147c4959ae02,"Rafaela Ziemann",14,"{Redux,Next.js,React}"
7cb9023e-a71a-48a4-9835-bb8a64a8e33a,"Jose Schimmel",12,"{Redux,Tailwind,React}"
ce529cec-62f1-49d2-b635-251371b019fd,"Rex Kuvalis",5,"{Redux,Tailwind,React}"
79a1c030-1235-41c2-9745-643af7864276,"Tabitha Schamberger I",10,"{React,Next.js,Tailwind}"
62bd443c-73aa-4ae2-873f-3188c568d279,"Preston Larkin",6,"{Next.js,Tailwind,React}"
4d28e431-bb4f-47b2-94e9-fe5194e85c9e,"Mariela Will",1,"{React,Tailwind,Next.js}"
edadf279-ce04-49de-9c48-f993ad0df4fa,"Boyd Monahan",2,"{Next.js,React,Redux}"
1995737f-3d71-4e97-8662-ca69ed0949ec,"Vivian Homenick",6,"{Next.js,Redux,Tailwind}"
5006e29b-d2a8-4e02-8dec-f1650a8db760,"Dorothy Russel DVM",8,"{React,Tailwind,Next.js}"
b148b4c0-cb5a-43b3-ae97-87d54cc034b8,"Rene Dibbert",3,"{Next.js,Redux,React}"
d1e48f15-c00b-4d07-8bf7-ea4eea4f8900,"Melissa Rolfson",8,"{Tailwind,React,Redux}"
05331476-142e-4735-ac1c-1ddc0fdb326c,"Maxine Wuckert",4,"{React,Tailwind,Next.js}"
1c9036c9-966f-438f-be93-9713e74c1326,"Timmy Schoen",6,"{Tailwind,React,Next.js}"
4f1c811f-44d9-4de0-bbd6-078e60a19e9f,"Sterling Marks",3,"{Next.js,Tailwind,Redux}"
ee4f1f6e-949e-41eb-8a9c-83c45d1f5f1f,"Thelma Kling",6,"{Redux,Next.js,React}"
1d54e7a2-ff37-47d7-a5c1-1accd0d319d5,"Zachariah Blanda",9,"{React,Tailwind,Next.js}"
098d8c07-829c-4745-9b95-46d0bbc34114,"Margaretta Kulas",8,"{Next.js,React,Redux}"
aa88dd40-1e1d-466b-ab98-cefe809cca76,"Oda Pagac",14,"{React,Tailwind,Redux}"
40b95595-6d1c-4f27-98bc-f61458745c60,"Maudie Spinka",10,"{Next.js,Tailwind,React}"
f6438345-dece-42f2-8ee2-9c67ee846bd0,"Violette Terry",11,"{Redux,Next.js,Tailwind}"
0c62f89e-9609-4d4a-affd-8a138e0574fc,"Clarabelle Kertzmann",13,"{Tailwind,Redux,Next.js}"
91581600-099f-425c-b3bc-3a032d1c76ab,"Celestino Kunde",13,"{Next.js,Tailwind,Redux}"
db040f62-2bce-4312-be6c-7438b36fbf67,"Melanie Pollich",8,"{Redux,Next.js,React}"
05569cb1-41df-42e4-8aa2-ea8c01a3578d,"Torrance Farrell",2,"{Redux,Tailwind,React}"
689503f7-0191-4e92-9b8b-e22111769e7a,"Mr. Nannie Blick",8,"{Next.js,React,Tailwind}"
cd3705f9-5c8e-4808-a7a5-eb4aceb472f4,"Jeanne Leannon",7,"{Next.js,Redux,Tailwind}"
fb5f69b7-dece-404a-9e59-ac5074349a16,"Megan Leannon",13,"{Next.js,Tailwind,React}"
8305a389-adeb-4b6f-9cd0-0acd2a92cd68,"Roxanne Baumbach",8,"{React,Next.js,Tailwind}"
0dbe2e2f-63f4-49f9-9ce8-f94158ea5dda,"Anderson Bergnaum",15,"{React,Next.js,Tailwind}"
84995afc-db05-4e8a-ad7f-7bb67e167f51,"Mrs. Presley Lynch",8,"{Redux,Next.js,React}"
b4fcad4f-f2a3-430f-b762-bbc2d6d1aa54,"Miss Tiffany Murray",8,"{Tailwind,React,Next.js}"
c9d24566-3eb5-4cd2-9327-b00e89c8332a,"Magdalena Miller I",10,"{Redux,Tailwind,Next.js}"
55b1a777-2609-4c7a-b0f9-9da10f7987d8,"Quinten Stanton Sr.",7,"{React,Next.js,Tailwind}"
6f59ebc2-25a8-4a3d-ad88-55572ce74bdb,"Janie Kutch",7,"{React,Redux,Next.js}"
681bc452-3422-48d5-8703-3985ed7a2e0e,"Tracy Hagenes Sr.",13,"{Next.js,Redux,React}"
c68e8aeb-cb79-4df3-94b0-1d263ab533f4,"Constance Bogisich",3,"{Next.js,Redux,Tailwind}"
8a39b494-8009-4099-a266-f3ecf3d937d7,"Shaniya Kutch",7,"{Tailwind,React,Redux}"
e5980bbc-7f82-4e9f-b49f-e15058f50d1e,"Traci Nienow Jr.",3,"{Redux,React,Next.js}"
6aa0948d-dc3d-4b37-9d5c-c9b12978e57b,"Dr. Stephany Mosciski",3,"{Tailwind,Next.js,React}"
eab3d57d-e355-4f28-bec5-f0c5c564723b,"Christopher Maggio",14,"{Next.js,React,Redux}"
a1ef9ffd-b646-4230-bd85-8d143eb0e932,"Mrs. Kari Stiedemann",15,"{React,Tailwind,Next.js}"
50aa7bfa-41e2-4777-b2d7-aae06e721a44,"Christa Schulist",11,"{React,Tailwind,Redux}"
ef788355-ba26-4314-b50d-bc72d7d7dbc8,"Seamus Wolf",13,"{Next.js,Redux,Tailwind}"
a16ad336-1d65-4caf-bda1-7bd305aedfe0,"Mr. Waylon Rodriguez",13,"{Redux,Tailwind,React}"
29219c0d-bb16-42f8-abd9-5d1eb427f470,"Shelley Bartoletti",10,"{Next.js,Redux,Tailwind}"
38b162b1-a9ce-4c22-8c79-cb0cd31e138a,"Adrien Johnston I",3,"{Redux,Next.js,React}"
425a1bf2-5395-46a8-8996-24027d263fee,"Luis Champlin",1,"{Next.js,Tailwind,Redux}"
24548a9b-28a9-42d0-b74a-bfcaf7844061,"Jerad Langworth",12,"{Redux,Next.js,React}"
5aab61ab-4a6a-4592-b379-0eeb9c85b4b6,"Iva D'Amore",5,"{Redux,Tailwind,React}"
0b381945-1dd1-437f-82bf-af4c1bcb2fe3,"Damon Fritsch",7,"{Tailwind,Redux,Next.js}"
561e68a3-b62e-4a6d-9a16-32694490d44f,"Miss Tyree Mueller",5,"{Tailwind,Redux,Next.js}"
d0672e48-d601-4fd1-8854-b1fa78103833,"Elton Green",13,"{Redux,Tailwind,React}"
5be9fd45-ff3e-42ca-9872-25a6a7618f16,"Delia Stehr-Mraz DVM",4,"{Tailwind,Redux,React}"
6c762cf7-dbd0-4625-991c-e9a1c4d96999,"Jefferey Rempel",13,"{Redux,Next.js,React}"
40f452ff-951c-40a8-b976-601108c98cb7,"Carolina Donnelly",4,"{Next.js,Redux,Tailwind}"
ca93c3eb-5a9c-4f2f-b88d-5ac8b6c55595,"Bailee Moore",10,"{Tailwind,Redux,React}"
b989706c-2e1d-451e-ae08-ebe889fed951,"Rodolfo Kihn",10,"{Redux,React,Tailwind}"
af673a4d-410d-46fb-b225-8ba46ac3b1f1,"Wendy Bednar",6,"{Tailwind,Redux,Next.js}"
ae6cf381-6174-46d2-8efa-24f70ea8e28d,"Adam Zboncak",11,"{Next.js,Tailwind,React}"
f7b11fea-b37e-4361-8399-602ba14d1724,"Jacob Hoppe",14,"{Next.js,Redux,React}"
b5c3e991-6abe-441e-8be6-b9c820245dbc,"Mr. Kraig Cruickshank",1,"{Tailwind,React,Redux}"
032c805b-3ba7-4afe-a781-240c5d6e7e59,"Blaise Nikolaus DDS",9,"{React,Redux,Next.js}"
6b84f9f0-5bef-43bf-812b-e0640b37d9be,"Nora Jaskolski",5,"{Tailwind,React,Redux}"
8bb81ae8-09ee-4c3a-ab26-52d41c836dbe,"Concepcion Wilkinson",8,"{React,Redux,Next.js}"
9f5a8538-09d7-4644-9015-2c486c542652,"Dr. Josephine Oberbrunner",9,"{React,Redux,Tailwind}"
2876f113-d693-43ce-a5c6-a6f3d5501687,"Wesley Emmerich",12,"{Next.js,Tailwind,React}"
a5f0b9e8-b89f-4f0e-8cf6-b47a4e629932,"Wendell Fritsch",6,"{Next.js,Redux,Tailwind}"
717016a5-898c-41eb-971b-831402e333dd,"Miss Johanna Russel",10,"{Next.js,Redux,React}"
78e335f9-5dac-436e-9173-87e0ff0e06cb,"Gilbert Ebert-Rath",7,"{React,Tailwind,Redux}"
04f34466-cad5-47a2-affb-3e1cf9eb1a27,"Alexis Bechtelar I",7,"{Redux,React,Tailwind}"
7fac7a7c-6066-42a5-90e6-0802fa2c939c,"Tina Hudson V",8,"{React,Tailwind,Redux}"
8760ea42-7961-4005-b434-b06fa90ffd38,"Jay Rath Sr.",12,"{Next.js,Tailwind,React}"
98198309-96dc-48e8-996e-bd264d608aec,"Hugo Graham",11,"{React,Redux,Tailwind}"
31662ab7-dbb9-4ef0-a38d-f8b18ff64dd2,"Austin Kerluke",7,"{Next.js,React,Tailwind}"
01a49f80-0c92-4a01-9503-c422d85d2631,"Sherry Kertzmann-Hintz DVM",15,"{Next.js,React,Redux}"
2a332d52-5c20-4f6a-8932-a505795ffd06,"Alicia Daniel",4,"{Next.js,Tailwind,Redux}"
8c56a2a6-f5da-44e8-9a45-59375baebd6c,"Uriah Collier",5,"{Tailwind,Next.js,React}"
d5d22bb4-f4d0-4aee-8cb1-86c40354fcdb,"Fanny Olson",7,"{Tailwind,Next.js,Redux}"
dcc4bda0-cbdc-4231-83c6-8153c011833a,"Doris Glover",2,"{Tailwind,Redux,React}"
20f31368-6cc5-4895-a274-8338a1536608,"Mr. Geovanny Mante",10,"{Redux,Next.js,Tailwind}"
e18c9ed3-e082-4fd1-b577-57ed2fb661c1,"Teresa Shields IV",7,"{Redux,Tailwind,Next.js}"
f719df60-0190-4f98-8e68-ef11ae09d825,"Laurie Smitham",9,"{Next.js,Redux,React}"
b7327952-9aa3-457d-9679-d2abbbf08a37,"Gerardo Paucek I",8,"{Redux,React,Tailwind}"
f7552d89-05b3-4a1c-81d3-5c13ddd579cf,"Miss Elda Wunsch",5,"{Tailwind,Next.js,React}"
cd44b469-f51b-488e-a7a3-c8bacd2291f6,"Carole Wuckert",9,"{Tailwind,Redux,React}"
e4357479-9f55-497c-b95c-29a39f563321,"Erma Rutherford",7,"{Tailwind,Redux,Next.js}"
01d009f9-2fce-40d2-8ffa-18e7bb0046b0,"Rex Schimmel",12,"{Redux,React,Next.js}"
c6442e6f-6d2a-4ee1-abf1-fd6de0d747b0,"Rosie Raynor",12,"{Redux,React,Next.js}"
2dc060f9-372a-4343-ab1d-be3fa44a3b6f,"Stewart Osinski II",11,"{Tailwind,React,Next.js}"
4caed996-61e9-4301-943c-3d3745dbe23f,"Cathrine Ebert",9,"{Next.js,React,Redux}"
aff465a1-7513-481d-9640-7fb0abb5b5e7,"Stephon MacGyver",5,"{Redux,Next.js,React}"
012dbbe0-9b5c-423b-86f3-26a10d50fd9c,"Miss Sherwood Kuphal",11,"{Tailwind,React,Next.js}"
01b8f4dd-3b27-4e25-8fda-788448426147,"Noel MacGyver PhD",11,"{Tailwind,Next.js,React}"
cde3d040-1e51-4136-ae1c-b12031a01fe2,"Harriet Mitchell",10,"{Redux,React,Next.js}"
a2c16df0-ceae-472d-9055-b5bf15cf4e41,"Miss Deonte Mraz",1,"{React,Tailwind,Redux}"
e7cba34c-ad4a-4873-bce1-e1d36296af01,"Yessenia Osinski PhD",3,"{Tailwind,Redux,React}"
b714b8e2-a2a2-4a4f-a1a6-6cc76b28e425,"Hanna Marvin",10,"{React,Tailwind,Redux}"
e1a6564b-9054-40e9-b893-185099352f42,"Dejuan Barton",11,"{Next.js,React,Tailwind}"
fec56ca2-9e25-478a-821c-658771b62e7b,"Chaim Anderson",13,"{Next.js,React,Tailwind}"
0b91c5a6-3a26-4884-a11a-8636e15ad3a6,"Krystal Watsica PhD",14,"{React,Next.js,Redux}"
998e34e6-1208-49af-be72-fb54982fb582,"Mr. Taylor Dare",14,"{Redux,React,Next.js}"
d001d561-39c4-490e-a0d7-7f36aa959986,"Denise Osinski",14,"{Redux,React,Tailwind}"
3bbeadc5-d62d-41aa-b4f5-1f817c018700,"Janie McKenzie",10,"{React,Next.js,Tailwind}"
afccf2bf-fb1a-4885-9bdf-d5ddb20e8b64,"Nichole Reynolds",1,"{React,Redux,Tailwind}"
33c715be-ceca-413a-97c7-69b423345335,"Winifred Yost",8,"{Next.js,Tailwind,Redux}"
9b6d597b-b9e6-49a0-9628-ecb0abc7c40c,"Unique Schneider-Ziemann",13,"{Redux,Tailwind,React}"
f1e199cd-0700-4c37-ae81-0dc9b047c2ac,"Mrs. Jaydon Yundt",9,"{Tailwind,React,Redux}"
b08e92bb-2946-4e75-9bce-cfd557650793,"Lorena Shields-Kerluke",12,"{Tailwind,Next.js,Redux}"
bb188104-4a4f-437a-8f78-00beceb2b231,"Madeline Altenwerth",2,"{Tailwind,Next.js,Redux}"
5ffa303e-d65f-4f21-90dd-c7ca4e9ec88c,"Fernando Bednar",8,"{React,Tailwind,Redux}"
40997666-8524-45dd-adc7-7cc2e43c154b,"Arely Nolan-Davis",9,"{Next.js,Tailwind,Redux}"
aa2f09dd-e2e9-47ef-8f68-4d36afb422f2,"Tania Christiansen",10,"{Tailwind,Next.js,Redux}"
09326b26-b7c9-45bc-bac6-2ebb0d2373b6,"Sabina Kihn",3,"{Next.js,Redux,Tailwind}"
14a5e4dd-50fb-438b-8e7b-a03b2a21795b,"Dr. Loren Abshire",5,"{Tailwind,React,Next.js}"
0b8a0eb2-630c-4627-be3f-d52021c3ddce,"Jeanne Leannon II",9,"{Next.js,Tailwind,React}"
4ca07af4-d9d5-497d-a584-4bb080d699a0,"Mrs. Florence Kautzer MD",9,"{Redux,React,Next.js}"
4f244584-e0eb-42c5-9a3c-e2af335e5297,"Valentin Reilly",9,"{Next.js,Tailwind,React}"
2683dec5-f2c9-4b85-8f61-fcdfad92ef11,"Mr. Brent Hickle II",15,"{React,Redux,Next.js}"
f6335838-ef49-4a3f-bcb4-203fa3ae23ba,"Francisco Rice",7,"{React,Redux,Tailwind}"
9481e3f9-96ba-4241-a19f-438117d98e2e,"Chad Schowalter",1,"{Redux,Tailwind,Next.js}"
d414bb99-d2c2-4c95-9761-02323bffbec7,"Tara Schroeder",2,"{Tailwind,Next.js,Redux}"
119a18e5-2e3c-4cb0-810f-91bc3b422a49,"Andrew Cruickshank",4,"{Redux,Next.js,React}"
7a4241ac-b523-416e-b03c-e5c6ae4667f0,"Mrs. Bertha Greenfelder",4,"{React,Next.js,Tailwind}"
36e144c3-cb4e-4871-bfd5-b455ce4d9917,"Tess Moore",1,"{React,Next.js,Redux}"
d2fecc7e-f3a6-4212-ae78-33f4da486c2e,"Malachi Schuster",11,"{Redux,React,Tailwind}"
315108a7-16c8-42ac-9501-fe9bad43e4e7,"Hector Huels",14,"{Redux,Next.js,Tailwind}"
012440f6-0c47-4dd7-bf48-9745179f065c,"Darryl Armstrong",4,"{React,Tailwind,Next.js}"
8748968b-a9fc-48ff-97fe-850773eaa5aa,"Lisa Nicolas",5,"{Tailwind,React,Redux}"
da5d4208-5ccc-4860-a7c3-ee2d8599f24c,"Sophia Abshire",4,"{Redux,Next.js,React}"
d6b39898-2dd6-4bed-9fb6-3b2f54e50d52,"Hilbert Zulauf",12,"{Next.js,Tailwind,Redux}"
ef128b2a-0ee7-4d3e-8354-1e96de526775,"Karl Rutherford",14,"{React,Tailwind,Next.js}"
fa1cb329-8ea5-45d6-be2c-8db00d4aa1fa,"Tremaine Kuphal",13,"{Tailwind,React,Next.js}"
166a4e9e-6b3d-419e-8fd6-785b17c01a33,"Randy Wunsch",12,"{Tailwind,React,Next.js}"
23e3c2db-20d3-4a95-bd9d-88904b24fe8c,"Faith Shanahan",9,"{Redux,Next.js,Tailwind}"
2b276223-9ee9-470f-a00e-aa9cb67cc844,"Casandra Cassin",9,"{Tailwind,React,Redux}"
807db48b-6e9d-4bcf-b05d-b6138f7a9067,"Jerry Green-Paucek DDS",12,"{Redux,Next.js,Tailwind}"
062b0ca5-1a6e-4e5c-8b83-058071abdd57,"Kent Wisozk",13,"{React,Redux,Next.js}"
b2449082-1ac2-4650-8030-62f6aaf60e38,"Mr. Otho Hamill",2,"{React,Redux,Tailwind}"
2e724273-cb86-4fae-bb7f-ad4701d975ad,"Elinore Nikolaus",5,"{Redux,Next.js,Tailwind}"
59115de6-3d68-4d19-a0af-b6e32d7b7788,"Leroy Strosin",11,"{Next.js,React,Tailwind}"
95235ae3-e763-4b7d-8c0c-8915097e2e69,"Omar Lakin",15,"{React,Redux,Next.js}"
f5b2af82-b584-4749-bb1a-73e38a6415e0,"Jimmie Kovacek",8,"{Next.js,React,Tailwind}"
ff19e3a6-c536-49c1-aac3-aafb4ccbf54e,"Zetta Abbott",14,"{Redux,Tailwind,Next.js}"
702c12db-221e-4951-aab6-185979405b6c,"Jenny Kunde DDS",14,"{React,Redux,Next.js}"
932f0db4-097d-465a-9413-21453f8d810b,"Mr. Dayana Brakus",14,"{Tailwind,Redux,Next.js}"
dbdd1fd2-b72c-4dac-9156-aa8628c8796e,"Maddison Toy",13,"{React,Tailwind,Next.js}"
f307fc89-1c8d-4b63-9c7f-d0936d21dbe6,"Althea Koss",5,"{Tailwind,React,Next.js}"
2f8bfa05-e407-4336-9a28-5ed8dec40cfb,"Lucille Harvey",7,"{Redux,React,Next.js}"
5f45569c-b0da-4bb8-a757-31a150fd559b,"Mr. Joel Bergnaum-Legros Sr.",6,"{Redux,Tailwind,React}"
06477d80-83fa-4b2d-aca8-b329b753d531,"Nathan Kessler V",3,"{Next.js,Tailwind,React}"
3c3a8fb8-e528-41b5-82c5-be94c23f4013,"Roxanne Rowe",5,"{Tailwind,Next.js,Redux}"
b1f00319-92fc-4711-9c3b-da28cd1d6bbb,"Zachary Langosh DDS",1,"{Tailwind,Next.js,React}"
f59fafc2-01b8-4248-b734-87288fafb8f0,"Paige Abernathy",1,"{Redux,Tailwind,React}"
23020ad4-fc91-4b3b-8c87-4281b64a51d9,"Roger Crist",13,"{Tailwind,React,Next.js}"
1cdc6e65-9712-4e4a-943f-376b538a9259,"Annabelle Roberts",9,"{React,Next.js,Redux}"
f37ff6f9-ebe3-4f09-ae33-ff59f6807ab7,"Irene Pagac",10,"{Redux,Next.js,Tailwind}"
a802a878-721c-4424-b224-668d9faaad93,"Caden Ruecker",12,"{Tailwind,Redux,React}"
59a8a21f-b616-47d3-aa84-8b3ad0d69c60,"Mrs. Antonina Bins",9,"{Next.js,Tailwind,Redux}"
29ff1517-2126-4179-9b6f-ab1a54a5e730,"Jorge Armstrong",9,"{Next.js,Redux,Tailwind}"
3f609193-da7a-42f0-85fb-d67b2162443e,"Rhett Littel",9,"{Next.js,Redux,React}"
07dd1252-78fc-4c70-a350-7f2881db9352,"Max Baumbach",6,"{React,Tailwind,Redux}"
ceabf7f4-b8bd-44d3-becb-df9394314898,"Ed Konopelski",1,"{Redux,Tailwind,React}"
9f9f5725-8a8f-497c-9f61-3a731f1a54ea,"Arlie Stiedemann I",12,"{Tailwind,React,Next.js}"
48d21018-4a4a-4980-a3ff-beae8054f167,"Toni Gerhold",12,"{Next.js,React,Redux}"
6fb105fd-f1bf-489e-b99f-4238ee76d229,"Korbin Bernier",6,"{React,Next.js,Tailwind}"
a7c2648b-9fe8-48cc-ba98-b737a1b3521a,"Max Barton",5,"{Tailwind,Next.js,Redux}"
ea504846-bd50-4e4b-a448-2817a5661441,"Virgil Hodkiewicz",12,"{React,Tailwind,Redux}"
f0d72475-38ef-464e-91c3-ef8cc09c4f47,"Loretta Gleason",1,"{React,Redux,Next.js}"
de949331-5a78-440e-8cd6-abffc6247ff3,"Earnest Ryan",11,"{Tailwind,Redux,React}"
297af4b9-c237-48bd-96bf-93839759d59a,"Marjorie Waters",1,"{Redux,Tailwind,React}"
dd551ca4-3f50-4ea6-b46c-12804057cd1a,"Frederic Moore",10,"{Redux,React,Tailwind}"
2f77bb49-8b2d-4a71-88e2-a45a50d1435b,"Kendrick Braun-Effertz",2,"{Tailwind,Next.js,Redux}"
a7146c06-7614-48fe-8c53-1eaac8166399,"Gabriel O'Reilly",1,"{React,Next.js,Redux}"
37f59366-6f2e-4f20-8785-8c70a158b264,"Torey Jones",10,"{React,Tailwind,Redux}"
b70afc0b-2a84-4310-94a9-7dc3f5e1b16e,"Jermaine Stehr",13,"{Tailwind,Next.js,Redux}"
e09a0df4-7c7c-486b-a637-802cf157511f,"Roderick Crona",12,"{Redux,Tailwind,React}"
f1b9fbf9-2f7a-4d6e-8543-7213d98bbe72,"Jay Barton",8,"{Tailwind,Redux,Next.js}"
5923243d-088e-4319-8a97-f224f59b2586,"Damaris Rath",6,"{Next.js,Tailwind,React}"
771e17bd-4dc8-4291-b8b2-a8a52b5ea2fb,"Bradford Kub",5,"{Redux,Next.js,Tailwind}"
80ef5fa0-48a5-4fa7-b7c2-ef2a86d6bf30,"Murray Stokes",8,"{Next.js,Tailwind,React}"
df925d8e-9e96-4364-8c14-8a58f3683b53,"Roland Halvorson",5,"{React,Tailwind,Next.js}"
59ff863d-755c-4238-9259-7cf6e50f4004,"Rebecca Rempel",6,"{Redux,Next.js,React}"
932ec68d-9fb8-42c3-9368-6ac704c4b59d,"Eriberto Rogahn",4,"{Redux,Tailwind,Next.js}"
90d0832a-8c8e-4c5b-b48b-ab1f4c669940,"Brayan Gislason",5,"{Tailwind,Next.js,React}"
6d72e710-b18c-45e0-a883-d8c5f69961b4,"Mrs. Tammy Pagac",8,"{Redux,Tailwind,React}"
c0d04e7f-07b1-4542-b9ef-9c0f64a7d040,"Dr. Clifford Harris-Kerluke",15,"{Redux,React,Tailwind}"
7f94cff3-bc58-43ad-a3a5-79539c985fb0,"Eddie Erdman",5,"{Tailwind,React,Next.js}"
be844ae5-716a-4830-97f1-3570f0252e8d,"Jeffery Stoltenberg",11,"{Tailwind,Next.js,React}"
d1a4fbf0-eb60-4cc7-a4f1-bea51ca9f4a6,"Jeannette Hegmann",3,"{React,Redux,Tailwind}"
5123d891-e696-4e33-8254-601a0a49b72e,"Twila Reinger",13,"{Next.js,Tailwind,React}"
5a41ef5c-a215-4c86-bd36-ccfc5f54fca0,"Eduardo Reynolds",12,"{Tailwind,Redux,React}"
691ea241-1826-4d56-9ff8-90433fa55fb2,"Kelton Hamill",2,"{Tailwind,Redux,React}"
